[10.0 ns] clk=0 | rst=1 | inst_addr=0000000000 | inst_in=100110000000000000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=XXXXXXXXXXXXXXXX | done=0
[20990.0 ns] clk=0 | rst=0 | inst_addr=0001000001 | inst_in=101110100001011010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21010.0 ns] clk=0 | rst=0 | inst_addr=0001000001 | inst_in=101110100001011010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21030.0 ns] clk=0 | rst=0 | inst_addr=0001000001 | inst_in=101110100001011010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21050.0 ns] clk=0 | rst=0 | inst_addr=0001000001 | inst_in=101110100001011010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21070.0 ns] clk=0 | rst=0 | inst_addr=0001000010 | inst_in=011010000000000001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21090.0 ns] clk=0 | rst=0 | inst_addr=0001000010 | inst_in=011010000000000001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21110.0 ns] clk=0 | rst=0 | inst_addr=0001000010 | inst_in=011010000000000001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21130.0 ns] clk=0 | rst=0 | inst_addr=0001000010 | inst_in=011010000000000001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21150.0 ns] clk=0 | rst=0 | inst_addr=0001000010 | inst_in=011010000000000001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21170.0 ns] clk=0 | rst=0 | inst_addr=0001000011 | inst_in=010111000000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21190.0 ns] clk=0 | rst=0 | inst_addr=0001000011 | inst_in=010111000000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21210.0 ns] clk=0 | rst=0 | inst_addr=0001000011 | inst_in=010111000000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21230.0 ns] clk=0 | rst=0 | inst_addr=0001000011 | inst_in=010111000000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21250.0 ns] clk=0 | rst=0 | inst_addr=0001000011 | inst_in=010111000000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21270.0 ns] clk=0 | rst=0 | inst_addr=0001000100 | inst_in=000101100000001110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21290.0 ns] clk=0 | rst=0 | inst_addr=0001000100 | inst_in=000101100000001110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21310.0 ns] clk=0 | rst=0 | inst_addr=0001000100 | inst_in=000101100000001110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21330.0 ns] clk=0 | rst=0 | inst_addr=0001000100 | inst_in=000101100000001110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21350.0 ns] clk=0 | rst=0 | inst_addr=0001000100 | inst_in=000101100000001110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21370.0 ns] clk=0 | rst=0 | inst_addr=0001000101 | inst_in=001011100000001110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21390.0 ns] clk=0 | rst=0 | inst_addr=0001000101 | inst_in=001011100000001110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21410.0 ns] clk=0 | rst=0 | inst_addr=0001000101 | inst_in=001011100000001110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21430.0 ns] clk=0 | rst=0 | inst_addr=0001000101 | inst_in=001011100000001110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21450.0 ns] clk=0 | rst=0 | inst_addr=0001000101 | inst_in=001011100000001110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21470.0 ns] clk=0 | rst=0 | inst_addr=0001000110 | inst_in=100011000000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21490.0 ns] clk=0 | rst=0 | inst_addr=0001000110 | inst_in=100011000000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21510.0 ns] clk=0 | rst=0 | inst_addr=0001000110 | inst_in=100011000000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21530.0 ns] clk=0 | rst=0 | inst_addr=0001000110 | inst_in=100011000000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21550.0 ns] clk=0 | rst=0 | inst_addr=0001000110 | inst_in=100011000000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21570.0 ns] clk=0 | rst=0 | inst_addr=0001000111 | inst_in=011101000000000100 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21590.0 ns] clk=0 | rst=0 | inst_addr=0001000111 | inst_in=011101000000000100 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21610.0 ns] clk=0 | rst=0 | inst_addr=0001000111 | inst_in=011101000000000100 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21630.0 ns] clk=0 | rst=0 | inst_addr=0001000111 | inst_in=011101000000000100 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21650.0 ns] clk=0 | rst=0 | inst_addr=0001000111 | inst_in=011101000000000100 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21670.0 ns] clk=0 | rst=0 | inst_addr=0001001000 | inst_in=100000000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21690.0 ns] clk=0 | rst=0 | inst_addr=0001001000 | inst_in=100000000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21710.0 ns] clk=0 | rst=0 | inst_addr=0001001000 | inst_in=100000000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21730.0 ns] clk=0 | rst=0 | inst_addr=0001001000 | inst_in=100000000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21750.0 ns] clk=0 | rst=0 | inst_addr=0001001000 | inst_in=100000000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21770.0 ns] clk=0 | rst=0 | inst_addr=0001001001 | inst_in=101110000000001111 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21790.0 ns] clk=0 | rst=0 | inst_addr=0001001001 | inst_in=101110000000001111 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21810.0 ns] clk=0 | rst=0 | inst_addr=0001001001 | inst_in=101110000000001111 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21830.0 ns] clk=0 | rst=0 | inst_addr=0001001001 | inst_in=101110000000001111 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21850.0 ns] clk=0 | rst=0 | inst_addr=0001001001 | inst_in=101110000000001111 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21870.0 ns] clk=0 | rst=0 | inst_addr=0001001010 | inst_in=101110010000000100 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21890.0 ns] clk=0 | rst=0 | inst_addr=0001001010 | inst_in=101110010000000100 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21910.0 ns] clk=0 | rst=0 | inst_addr=0001001010 | inst_in=101110010000000100 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21930.0 ns] clk=0 | rst=0 | inst_addr=0001001010 | inst_in=101110010000000100 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21950.0 ns] clk=0 | rst=0 | inst_addr=0001001010 | inst_in=101110010000000100 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21970.0 ns] clk=0 | rst=0 | inst_addr=0001001011 | inst_in=101110100000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[21990.0 ns] clk=0 | rst=0 | inst_addr=0001001011 | inst_in=101110100000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22010.0 ns] clk=0 | rst=0 | inst_addr=0001001011 | inst_in=101110100000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22030.0 ns] clk=0 | rst=0 | inst_addr=0001001011 | inst_in=101110100000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22050.0 ns] clk=0 | rst=0 | inst_addr=0001001011 | inst_in=101110100000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22070.0 ns] clk=0 | rst=0 | inst_addr=0001001100 | inst_in=010100000000000110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22090.0 ns] clk=0 | rst=0 | inst_addr=0001001100 | inst_in=010100000000000110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22110.0 ns] clk=0 | rst=0 | inst_addr=0001001100 | inst_in=010100000000000110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22130.0 ns] clk=0 | rst=0 | inst_addr=0001001100 | inst_in=010100000000000110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22150.0 ns] clk=0 | rst=0 | inst_addr=0001001100 | inst_in=010100000000000110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22170.0 ns] clk=0 | rst=0 | inst_addr=0001001101 | inst_in=001011000000001000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22190.0 ns] clk=0 | rst=0 | inst_addr=0001001101 | inst_in=001011000000001000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22210.0 ns] clk=0 | rst=0 | inst_addr=0001001101 | inst_in=001011000000001000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22230.0 ns] clk=0 | rst=0 | inst_addr=0001001101 | inst_in=001011000000001000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22250.0 ns] clk=0 | rst=0 | inst_addr=0001001101 | inst_in=001011000000001000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22270.0 ns] clk=0 | rst=0 | inst_addr=0001001110 | inst_in=010001010000000101 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22290.0 ns] clk=0 | rst=0 | inst_addr=0001001110 | inst_in=010001010000000101 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22310.0 ns] clk=0 | rst=0 | inst_addr=0001001110 | inst_in=010001010000000101 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22330.0 ns] clk=0 | rst=0 | inst_addr=0001001110 | inst_in=010001010000000101 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22350.0 ns] clk=0 | rst=0 | inst_addr=0001001110 | inst_in=010001010000000101 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22370.0 ns] clk=0 | rst=0 | inst_addr=0001001111 | inst_in=101110010001011010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22390.0 ns] clk=0 | rst=0 | inst_addr=0001001111 | inst_in=101110010001011010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22410.0 ns] clk=0 | rst=0 | inst_addr=0001001111 | inst_in=101110010001011010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22430.0 ns] clk=0 | rst=0 | inst_addr=0001001111 | inst_in=101110010001011010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22450.0 ns] clk=0 | rst=0 | inst_addr=0001001111 | inst_in=101110010001011010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22470.0 ns] clk=0 | rst=0 | inst_addr=0001010000 | inst_in=000010000000000001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22490.0 ns] clk=0 | rst=0 | inst_addr=0001010000 | inst_in=000010000000000001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22510.0 ns] clk=0 | rst=0 | inst_addr=0001010000 | inst_in=000010000000000001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22530.0 ns] clk=0 | rst=0 | inst_addr=0001010000 | inst_in=000010000000000001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22550.0 ns] clk=0 | rst=0 | inst_addr=0001010000 | inst_in=000010000000000001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22570.0 ns] clk=0 | rst=0 | inst_addr=0001010001 | inst_in=000010000000001000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22590.0 ns] clk=0 | rst=0 | inst_addr=0001010001 | inst_in=000010000000001000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22610.0 ns] clk=0 | rst=0 | inst_addr=0001010001 | inst_in=000010000000001000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22630.0 ns] clk=0 | rst=0 | inst_addr=0001010001 | inst_in=000010000000001000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22650.0 ns] clk=0 | rst=0 | inst_addr=0001010001 | inst_in=000010000000001000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22670.0 ns] clk=0 | rst=0 | inst_addr=0001010010 | inst_in=001000000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22690.0 ns] clk=0 | rst=0 | inst_addr=0001010010 | inst_in=001000000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22710.0 ns] clk=0 | rst=0 | inst_addr=0001010010 | inst_in=001000000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22730.0 ns] clk=0 | rst=0 | inst_addr=0001010010 | inst_in=001000000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22750.0 ns] clk=0 | rst=0 | inst_addr=0001010010 | inst_in=001000000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22770.0 ns] clk=0 | rst=0 | inst_addr=0001010011 | inst_in=001110000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22790.0 ns] clk=0 | rst=0 | inst_addr=0001010011 | inst_in=001110000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22810.0 ns] clk=0 | rst=0 | inst_addr=0001010011 | inst_in=001110000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22830.0 ns] clk=0 | rst=0 | inst_addr=0001010011 | inst_in=001110000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22850.0 ns] clk=0 | rst=0 | inst_addr=0001010011 | inst_in=001110000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22870.0 ns] clk=0 | rst=0 | inst_addr=0001010100 | inst_in=101011010000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22890.0 ns] clk=0 | rst=0 | inst_addr=0001010100 | inst_in=101011010000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22910.0 ns] clk=0 | rst=0 | inst_addr=0001010100 | inst_in=101011010000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[22930.0 ns] clk=0 | rst=0 | inst_addr=0001010100 | inst_in=101011010000001001 | data_addr=0000001001 | data_R=1 | data_W=1 | data_in=0000000000000000 | data_out=1010101010101010 | done=0
[22950.0 ns] clk=0 | rst=0 | inst_addr=0001010100 | inst_in=101011010000001001 | data_addr=0000001001 | data_R=1 | data_W=1 | data_in=0000000000000000 | data_out=1010101010101010 | done=0
[22970.0 ns] clk=0 | rst=0 | inst_addr=0001010101 | inst_in=101011100000000110 | data_addr=0000001001 | data_R=1 | data_W=1 | data_in=0000000000000000 | data_out=1010101010101010 | done=0
